57245	1	2	          	1	0	2014/11/06  01:20
57245	1	2	          	1	0	2014/11/06  01:20
57245	1	3	          	1	0	2014/11/06  01:30
57245	1	3	          	1	0	2014/11/06  01:30
57245	1	1	          	1	0	2014/11/06  07:30
57245	1	4	          	1	0	2014/11/06  08:30
57245	1	4	          	1	0	2014/11/06  08:30
57245	1	2	          	1	0	2014/11/06  15:33
57245	1	2	          	1	0	2014/11/06  16:33
57245	1	3	          	1	0	2014/11/06  16:35
57245	1	3	          	1	0	2014/11/06  16:35
57245	1	1	          	1	0	2014/11/06  18:30
57245	1	4	          	1	0	2014/11/06  19:30
57245	1	4	          	1	0	2014/11/06  19:30
57245	1	2	          	1	0	2014/11/07  01:00
57245	1	2	          	1	0	2014/11/07  01:20
57245	1	3	          	1	0	2014/11/07  09:30
57245	1	3	          	1	0	2014/11/07  09:30
57245	1	1	          	1	0	2014/11/07  09:30
57245	1	3	          	1	0	2014/11/07  17:30
57245	1	3	          	1	0	2014/11/07  18:30
57245	1	1	          	1	0	2014/11/07  19:30
